date,county,state,fips,cases,deaths
2020-12-10,Franklin,Virginia,51067,6542.86,19
2020-12-10,Franklin City,Virginia,51620,2137.77,17
2020-12-10,Frederick,Virginia,51069,11117,19
2020-12-10,Fredericksburg,Virginia,51630,3366.21,6
2020-12-10,Galax,Virginia,51640,2672.64,30
2020-12-10,Giles,Virginia,51071,1523.22,1
2020-12-10,Gloucester,Virginia,51073,2443.03,5
2020-12-10,Goochland,Virginia,51075,2086.09,7
2020-12-10,Grayson,Virginia,51077,2325.04,22
2020-12-10,Greene,Virginia,51079,1592.06,4
2020-12-10,Greensville,Virginia,51081,3597.81,16
2020-12-10,Halifax,Virginia,51083,3230.53,23
2020-12-10,Hampton,Virginia,51650,12959.6,38
2020-12-10,Hanover,Virginia,51085,11200.8,59
2020-12-10,Harrisonburg,Virginia,51660,15339.9,39
2020-12-10,Henrico,Virginia,51087,40144.6,266
2020-12-10,Henry,Virginia,51089,7714.61,43
2020-12-10,Highland,Virginia,51091,150.472,0
2020-12-10,Hopewell,Virginia,51670,2695.49,9
2020-12-10,Isle of Wight,Virginia,51093,4742.63,27
2020-12-10,James City,Virginia,51095,5930.76,22
2020-12-10,King George,Virginia,51099,2068.46,7
2020-12-10,King William,Virginia,51101,1305.05,5
2020-12-10,King and Queen,Virginia,51097,514.182,2
2020-12-10,Lancaster,Virginia,51103,913.495,2
2020-12-10,Lee,Virginia,51105,3990.6,15
2020-12-10,Lexington,Virginia,51678,1568.22,3
2020-12-10,Loudoun,Virginia,51107,47674.9,151
2020-12-10,Louisa,Virginia,51109,2633.52,9
2020-12-10,Lunenburg,Virginia,51111,793.985,3
2020-12-10,Lynchburg,Virginia,51680,11896.1,41
2020-12-10,Madison,Virginia,51113,924.505,4
2020-12-10,Manassas,Virginia,51683,11355.9,28
2020-12-10,Manassas Park,Virginia,51685,3577.68,8
2020-12-10,Martinsville,Virginia,51690,2917.81,27
2020-12-10,Mathews,Virginia,51115,838.994,1
2020-12-10,Mecklenburg,Virginia,51117,4365.16,37
2020-12-10,Middlesex,Virginia,51119,792.499,11
2020-12-10,Montgomery,Virginia,51121,15033.4,26
2020-12-10,Nelson,Virginia,51125,977.971,3
2020-12-10,New Kent,Virginia,51127,1805.13,4
2020-12-10,Newport News,Virginia,51700,17528,56
2020-12-10,Norfolk,Virginia,51710,27091.6,99
2020-12-10,Northampton,Virginia,51131,1943.84,31
2020-12-10,Northumberland,Virginia,51133,1226.84,9
2020-12-10,Norton,Virginia,51720,421.42,0
2020-12-10,Nottoway,Virginia,51135,3037.78,24
2020-12-10,Orange,Virginia,51137,2804.84,7
2020-12-10,Page,Virginia,51139,3472.15,33
2020-12-10,Patrick,Virginia,51141,2157.36,28
2020-12-10,Petersburg,Virginia,51730,4425.79,31
2020-12-10,Pittsylvania,Virginia,51143,7576.22,28
2020-12-10,Poquoson,Virginia,51735,890.984,3
2020-12-10,Portsmouth,Virginia,51740,13699.7,73
2020-12-10,Powhatan,Virginia,51145,2255.39,6
2020-12-10,Prince Edward,Virginia,51147,3540.37,16
2020-12-10,Prince George,Virginia,51149,5568.91,7
2020-12-10,Prince William,Virginia,51153,87424.5,239
2020-12-10,Pulaski,Virginia,51155,3884.06,18
2020-12-10,Radford,Virginia,51750,4382.98,7
2020-12-10,Rappahannock,Virginia,51157,480.231,2
2020-12-10,Richmond,Virginia,51159,2935.1,5
2020-12-10,Richmond City,Virginia,51760,29988.2,84
2020-12-10,Roanoke,Virginia,51161,13055,38
2020-12-10,Roanoke City,Virginia,51770,15628.8,79
2020-12-10,Rockbridge,Virginia,51163,1531.71,3
2020-12-10,Rockingham,Virginia,51165,12040.4,36
2020-12-10,Russell,Virginia,51167,4066.95,10
2020-12-10,Salem,Virginia,51775,3380.11,25
2020-12-10,Scott,Virginia,51169,3395.58,20
2020-12-10,Shenandoah,Virginia,51171,7166.17,67
2020-12-10,Smyth,Virginia,51173,4892.58,36
2020-12-10,Southampton,Virginia,51175,3892.27,40
2020-12-10,Spotsylvania,Virginia,51177,14621.8,58
2020-12-10,Stafford,Virginia,51179,16187.2,22
2020-12-10,Staunton,Virginia,51790,4208.9,16
2020-12-10,Suffolk,Virginia,51800,12299.1,83
2020-12-10,Surry,Virginia,51181,737.183,5
2020-12-10,Sussex,Virginia,51183,2533.68,13
2020-12-10,Tazewell,Virginia,51185,5830.41,8
2020-12-10,Virginia Beach,Virginia,51810,48283.1,124
2020-12-10,Warren,Virginia,51187,4133.42,29
2020-12-10,Washington,Virginia,51191,8178.42,34
2020-12-10,Waynesboro,Virginia,51820,3215.6,7
2020-12-10,Westmoreland,Virginia,51193,2167.38,8
2020-12-10,Williamsburg,Virginia,51830,1276.35,8
2020-12-10,Winchester,Virginia,51840,5101,5
2020-12-10,Wise,Virginia,51195,5422.78,50
2020-12-10,Wythe,Virginia,51197,3547.7,10
2020-12-10,York,Virginia,51199,4314.9,9
2020-12-11,Accomack,Virginia,51001,7527.32,21
2020-12-11,Albemarle,Virginia,51003,8609.5,28
2020-12-11,Alexandria,Virginia,51510,27045.3,82
2020-12-11,Alleghany,Virginia,51005,1982.44,18
2020-12-11,Amelia,Virginia,51007,1147.68,7
2020-12-11,Amherst,Virginia,51009,4002.33,7
2020-12-11,Appomattox,Virginia,51011,1984.14,6
2020-12-11,Arlington,Virginia,51013,31925.4,164
2020-12-11,Augusta,Virginia,51015,8863.12,16
2020-12-11,Bath,Virginia,51017,358.218,0
2020-12-11,Bedford,Virginia,51019,8620.2,25
2020-12-11,Bland,Virginia,51021,1307.9,5
2020-12-11,Botetourt,Virginia,51023,3641.8,14
2020-12-11,Bristol,Virginia,51520,2460.79,7
2020-12-11,Brunswick,Virginia,51025,1920.77,8
2020-12-11,Buchanan,Virginia,51027,2085.37,24
2020-12-11,Buckingham,Virginia,51029,5127.83,10
2020-12-11,Buena Vista,Virginia,51530,1424.03,1
2020-12-11,Campbell,Virginia,51031,5510.95,15
2020-12-11,Caroline,Virginia,51033,3080.56,8
2020-12-11,Carroll,Virginia,51035,4546.02,31
2020-12-11,Charles City,Virginia,51036,639.25,7
2020-12-11,Charlotte,Virginia,51037,1107.34,5
2020-12-11,Charlottesville,Virginia,51540,6936.79,31
2020-12-11,Chesapeake,Virginia,51550,28811.6,88
2020-12-11,Chesterfield,Virginia,51041,42116.2,146
2020-12-11,Clarke,Virginia,51043,1090.04,4
2020-12-11,Colonial Heights,Virginia,51570,2059.25,26
2020-12-11,Covington,Virginia,51580,1016.21,3
2020-12-11,Craig,Virginia,51045,424.773,1
2020-12-11,Culpeper,Virginia,51047,10292.6,19
2020-12-11,Cumberland,Virginia,51049,695.036,4
2020-12-11,Danville,Virginia,51590,6924.45,55
2020-12-11,Dickenson,Virginia,51051,1716.92,3
2020-12-11,Dinwiddie,Virginia,51053,2768.85,14
2020-12-11,Emporia,Virginia,51595,1446.69,29
2020-12-11,Essex,Virginia,51057,1101.25,2
2020-12-11,Fairfax,Virginia,51059,157891,633
2020-12-11,Fairfax City,Virginia,51600,1060.36,10
2020-12-11,Falls Church,Virginia,51610,733.748,6
2020-12-11,Fauquier,Virginia,51061,7535.64,28
2020-12-11,Floyd,Virginia,51063,1455.45,17
2020-12-11,Fluvanna,Virginia,51065,2494.33,9
2020-12-11,Franklin,Virginia,51067,6621.42,19
2020-12-11,Franklin City,Virginia,51620,2152.67,17
2020-12-11,Frederick,Virginia,51069,11243.1,20
2020-12-11,Fredericksburg,Virginia,51630,3401.84,6
2020-12-11,Galax,Virginia,51640,2699.63,30
2020-12-11,Giles,Virginia,51071,1550.71,1
2020-12-11,Gloucester,Virginia,51073,2481.91,5
2020-12-11,Goochland,Virginia,51075,2111.12,7
2020-12-11,Grayson,Virginia,51077,2354.32,22
2020-12-11,Greene,Virginia,51079,1614.14,4
2020-12-11,Greensville,Virginia,51081,3608.3,16
2020-12-11,Halifax,Virginia,51083,3271.44,24
2020-12-11,Hampton,Virginia,51650,13121.9,38
2020-12-11,Hanover,Virginia,51085,11372.2,59
2020-12-11,Harrisonburg,Virginia,51660,15425.8,40
2020-12-11,Henrico,Virginia,51087,40575.2,268
2020-12-11,Henry,Virginia,51089,7790.08,43
2020-12-11,Highland,Virginia,51091,157.535,0
2020-12-11,Hopewell,Virginia,51670,2724.11,9
2020-12-11,Isle of Wight,Virginia,51093,4801.05,27
2020-12-11,James City,Virginia,51095,6016.27,23
2020-12-11,King George,Virginia,51099,2097,7
2020-12-11,King William,Virginia,51101,1324.84,5
2020-12-11,King and Queen,Virginia,51097,526.145,2
2020-12-11,Lancaster,Virginia,51103,923.592,2
2020-12-11,Lee,Virginia,51105,4053.93,15
2020-12-11,Lexington,Virginia,51678,1603.88,3
2020-12-11,Loudoun,Virginia,51107,48061.5,151
2020-12-11,Louisa,Virginia,51109,2676.92,9
2020-12-11,Lunenburg,Virginia,51111,819.873,3
2020-12-11,Lynchburg,Virginia,51680,12049.5,41
2020-12-11,Madison,Virginia,51113,936.052,4
2020-12-11,Manassas,Virginia,51683,11417.8,28
2020-12-11,Manassas Park,Virginia,51685,3599.1,8
2020-12-11,Martinsville,Virginia,51690,2945.55,27
2020-12-11,Mathews,Virginia,51115,855.414,1
2020-12-11,Mecklenburg,Virginia,51117,4398.87,37
2020-12-11,Middlesex,Virginia,51119,805.147,11
2020-12-11,Montgomery,Virginia,51121,15167.2,28
2020-12-11,Nelson,Virginia,51125,997.365,3
2020-12-11,New Kent,Virginia,51127,1840.15,4
2020-12-11,Newport News,Virginia,51700,17753,58
2020-12-11,Norfolk,Virginia,51710,27347.8,99
2020-12-11,Northampton,Virginia,51131,1958.13,31
2020-12-11,Northumberland,Virginia,51133,1247.72,9
2020-12-11,Norton,Virginia,51720,433.887,0
2020-12-11,Nottoway,Virginia,51135,3098.87,24
2020-12-11,Orange,Virginia,51137,2844.18,7
2020-12-11,Page,Virginia,51139,3530.67,33
2020-12-11,Patrick,Virginia,51141,2184.51,28
2020-12-11,Petersburg,Virginia,51730,4449.89,31
2020-12-11,Pittsylvania,Virginia,51143,7657.08,29
2020-12-11,Poquoson,Virginia,51735,905.994,3
2020-12-11,Portsmouth,Virginia,51740,13867.4,73
2020-12-11,Powhatan,Virginia,51145,2287.78,6
2020-12-11,Prince Edward,Virginia,51147,3573.64,16
2020-12-11,Prince George,Virginia,51149,5603.03,7
2020-12-11,Prince William,Virginia,51153,88238.3,240
2020-12-11,Pulaski,Virginia,51155,3959.72,19
2020-12-11,Radford,Virginia,51750,4412.57,7
2020-12-11,Rappahannock,Virginia,51157,487.25,2
2020-12-11,Richmond,Virginia,51159,2997.52,5
2020-12-11,Richmond City,Virginia,51760,30276.6,86
2020-12-11,Roanoke,Virginia,51161,13219.5,38
2020-12-11,Roanoke City,Virginia,51770,15739,79
2020-12-11,Rockbridge,Virginia,51163,1570.32,3
2020-12-11,Rockingham,Virginia,51165,12202,36
2020-12-11,Russell,Virginia,51167,4129.54,10
2020-12-11,Salem,Virginia,51775,3404.07,25
2020-12-11,Scott,Virginia,51169,3435.95,20
2020-12-11,Shenandoah,Virginia,51171,7237.39,67
2020-12-11,Smyth,Virginia,51173,4953.94,37
2020-12-11,Southampton,Virginia,51175,3908.78,40
2020-12-11,Spotsylvania,Virginia,51177,14802,58
2020-12-11,Stafford,Virginia,51179,16401.5,22
2020-12-11,Staunton,Virginia,51790,4292.57,18
2020-12-11,Suffolk,Virginia,51800,12448.1,83
2020-12-11,Surry,Virginia,51181,744.816,5
2020-12-11,Sussex,Virginia,51183,2539.83,13
2020-12-11,Tazewell,Virginia,51185,5973.52,8
2020-12-11,Virginia Beach,Virginia,51810,48902.7,125
2020-12-11,Warren,Virginia,51187,4170.96,29
2020-12-11,Washington,Virginia,51191,8287.65,34
2020-12-11,Waynesboro,Virginia,51820,3264.79,9
2020-12-11,Westmoreland,Virginia,51193,2193.8,8
2020-12-11,Williamsburg,Virginia,51830,1279.57,8
2020-12-11,Winchester,Virginia,51840,5155.69,6
2020-12-11,Wise,Virginia,51195,5506.18,51
2020-12-11,Wythe,Virginia,51197,3602.67,12
2020-12-11,York,Virginia,51199,4379.65,9
2020-12-12,Accomack,Virginia,51001,7561.08,21
2020-12-12,Albemarle,Virginia,51003,8699.89,28
2020-12-12,Alexandria,Virginia,51510,27240,82
2020-12-12,Alleghany,Virginia,51005,2033.5,18
2020-12-12,Amelia,Virginia,51007,1153.63,7
2020-12-12,Amherst,Virginia,51009,4062.6,7
2020-12-12,Appomattox,Virginia,51011,2016.84,6
2020-12-12,Arlington,Virginia,51013,32196.1,164
2020-12-12,Augusta,Virginia,51015,9035.42,16
2020-12-12,Bath,Virginia,51017,368.439,0
2020-12-12,Bedford,Virginia,51019,8737.19,26
2020-12-12,Bland,Virginia,51021,1321.02,5
2020-12-12,Botetourt,Virginia,51023,3704.83,14
2020-12-12,Bristol,Virginia,51520,2506.73,7
2020-12-12,Brunswick,Virginia,51025,1939.64,8
2020-12-12,Buchanan,Virginia,51027,2127.47,24
2020-12-12,Buckingham,Virginia,51029,5150.83,10
2020-12-12,Buena Vista,Virginia,51530,1441.09,2
2020-12-12,Campbell,Virginia,51031,5605.23,15
2020-12-12,Caroline,Virginia,51033,3122.09,8
2020-12-12,Carroll,Virginia,51035,4599.68,31
2020-12-12,Charles City,Virginia,51036,647.342,7
2020-12-12,Charlotte,Virginia,51037,1120.02,5
2020-12-12,Charlottesville,Virginia,51540,6969.1,31
2020-12-12,Chesapeake,Virginia,51550,29102.3,88
2020-12-12,Chesterfield,Virginia,51041,42495,148
2020-12-12,Clarke,Virginia,51043,1104.52,4
2020-12-12,Colonial Heights,Virginia,51570,2074.95,26
2020-12-12,Covington,Virginia,51580,1031.2,3
2020-12-12,Craig,Virginia,51045,431.124,1
2020-12-12,Culpeper,Virginia,51047,10367,19
2020-12-12,Cumberland,Virginia,51049,696.773,4
2020-12-12,Danville,Virginia,51590,6999.04,55
2020-12-12,Dickenson,Virginia,51051,1740.48,3
2020-12-12,Dinwiddie,Virginia,51053,2790.92,14
2020-12-12,Emporia,Virginia,51595,1450.5,29
2020-12-12,Essex,Virginia,51057,1112.52,2
2020-12-12,Fairfax,Virginia,51059,159209,641
2020-12-12,Fairfax City,Virginia,51600,1070.37,10
2020-12-12,Falls Church,Virginia,51610,741.408,6
2020-12-12,Fauquier,Virginia,51061,7617.4,28
2020-12-12,Floyd,Virginia,51063,1472.45,17
2020-12-12,Fluvanna,Virginia,51065,2513.7,9
2020-12-12,Franklin,Virginia,51067,6700.33,20
2020-12-12,Franklin City,Virginia,51620,2167.3,17
2020-12-12,Frederick,Virginia,51069,11371.7,22
2020-12-12,Fredericksburg,Virginia,51630,3436.14,6
2020-12-12,Galax,Virginia,51640,2726.08,30
2020-12-12,Giles,Virginia,51071,1578.91,1
2020-12-12,Gloucester,Virginia,51073,2521.15,5
2020-12-12,Goochland,Virginia,51075,2137.02,7
2020-12-12,Grayson,Virginia,51077,2383.17,22
2020-12-12,Greene,Virginia,51079,1635.6,4
2020-12-12,Greensville,Virginia,51081,3618.26,16
2020-12-12,Halifax,Virginia,51083,3313.47,24
2020-12-12,Hampton,Virginia,51650,13273.7,38
2020-12-12,Hanover,Virginia,51085,11539.8,60
2020-12-12,Harrisonburg,Virginia,51660,15510.6,40
2020-12-12,Henrico,Virginia,51087,41007.4,269
2020-12-12,Henry,Virginia,51089,7864.47,45
2020-12-12,Highland,Virginia,51091,164.428,0
2020-12-12,Hopewell,Virginia,51670,2754.63,9
2020-12-12,Isle of Wight,Virginia,51093,4858.52,27
2020-12-12,James City,Virginia,51095,6103.21,25
2020-12-12,King George,Virginia,51099,2126.05,7
2020-12-12,King William,Virginia,51101,1344.56,5
2020-12-12,King and Queen,Virginia,51097,537.767,2
2020-12-12,Lancaster,Virginia,51103,935.974,2
2020-12-12,Lee,Virginia,51105,4116.8,15
2020-12-12,Lexington,Virginia,51678,1638.64,3
2020-12-12,Loudoun,Virginia,51107,48451,151
2020-12-12,Louisa,Virginia,51109,2721.32,9
2020-12-12,Lunenburg,Virginia,51111,851.53,3
2020-12-12,Lynchburg,Virginia,51680,12204.3,42
2020-12-12,Madison,Virginia,51113,947.443,4
2020-12-12,Manassas,Virginia,51683,11482.1,28
2020-12-12,Manassas Park,Virginia,51685,3621.22,8
2020-12-12,Martinsville,Virginia,51690,2973.2,27
2020-12-12,Mathews,Virginia,51115,869.84,1
2020-12-12,Mecklenburg,Virginia,51117,4433.68,37
2020-12-12,Middlesex,Virginia,51119,817.395,11
2020-12-12,Montgomery,Virginia,51121,15295.7,29
2020-12-12,Nelson,Virginia,51125,1015.63,3
2020-12-12,New Kent,Virginia,51127,1875.57,5
2020-12-12,Newport News,Virginia,51700,17976.1,58
2020-12-12,Norfolk,Virginia,51710,27613.2,99
2020-12-12,Northampton,Virginia,51131,1972.96,31
2020-12-12,Northumberland,Virginia,51133,1267.42,9
2020-12-12,Norton,Virginia,51720,446.081,0
2020-12-12,Nottoway,Virginia,51135,3155.76,24
2020-12-12,Orange,Virginia,51137,2883.4,9
2020-12-12,Page,Virginia,51139,3583.23,33
2020-12-12,Patrick,Virginia,51141,2211.01,28
2020-12-12,Petersburg,Virginia,51730,4475.51,31
2020-12-12,Pittsylvania,Virginia,51143,7735.47,29
2020-12-12,Poquoson,Virginia,51735,921.314,3
2020-12-12,Portsmouth,Virginia,51740,14038.8,73
2020-12-12,Powhatan,Virginia,51145,2324.53,6
2020-12-12,Prince Edward,Virginia,51147,3606.38,16
2020-12-12,Prince George,Virginia,51149,5637.1,7
2020-12-12,Prince William,Virginia,51153,89079.9,242
2020-12-12,Pulaski,Virginia,51155,4036.76,19
2020-12-12,Radford,Virginia,51750,4442.24,7
2020-12-12,Rappahannock,Virginia,51157,494.293,2
2020-12-12,Richmond,Virginia,51159,3061.29,5
2020-12-12,Richmond City,Virginia,51760,30557.3,86
2020-12-12,Roanoke,Virginia,51161,13380.4,41
2020-12-12,Roanoke City,Virginia,51770,15847.7,81
2020-12-12,Rockbridge,Virginia,51163,1610.04,3
2020-12-12,Rockingham,Virginia,51165,12360.1,37
2020-12-12,Russell,Virginia,51167,4190.29,10
2020-12-12,Salem,Virginia,51775,3431.52,24
2020-12-12,Scott,Virginia,51169,3474.26,22
2020-12-12,Shenandoah,Virginia,51171,7311.48,68
2020-12-12,Smyth,Virginia,51173,5011.51,37
2020-12-12,Southampton,Virginia,51175,3925.47,40
2020-12-12,Spotsylvania,Virginia,51177,14987.9,58
2020-12-12,Stafford,Virginia,51179,16618,22
2020-12-12,Staunton,Virginia,51790,4378.52,18
2020-12-12,Suffolk,Virginia,51800,12598.5,83
2020-12-12,Surry,Virginia,51181,752.168,5
2020-12-12,Sussex,Virginia,51183,2545.94,13
2020-12-12,Tazewell,Virginia,51185,6118.92,8
2020-12-12,Virginia Beach,Virginia,51810,49533.5,125
2020-12-12,Warren,Virginia,51187,4211.76,31
2020-12-12,Washington,Virginia,51191,8395.19,35
2020-12-12,Waynesboro,Virginia,51820,3319.54,9
2020-12-12,Westmoreland,Virginia,51193,2220.74,8
2020-12-12,Williamsburg,Virginia,51830,1282.42,8
2020-12-12,Winchester,Virginia,51840,5210.86,6
2020-12-12,Wise,Virginia,51195,5590.16,51
2020-12-12,Wythe,Virginia,51197,3657.46,12
2020-12-12,York,Virginia,51199,4442,9
2020-12-13,Accomack,Virginia,51001,7596.03,21
2020-12-13,Albemarle,Virginia,51003,8790.83,28
2020-12-13,Alexandria,Virginia,51510,27429.7,82
2020-12-13,Alleghany,Virginia,51005,2083.62,18
2020-12-13,Amelia,Virginia,51007,1158.99,7
2020-12-13,Amherst,Virginia,51009,4124.42,7
2020-12-13,Appomattox,Virginia,51011,2050.23,6
2020-12-13,Arlington,Virginia,51013,32463.9,164
2020-12-13,Augusta,Virginia,51015,9211.73,16
2020-12-13,Bath,Virginia,51017,379.198,0
2020-12-13,Bedford,Virginia,51019,8854.15,26
2020-12-13,Bland,Virginia,51021,1333.82,5
2020-12-13,Botetourt,Virginia,51023,3768.81,14
2020-12-13,Bristol,Virginia,51520,2551.77,7
2020-12-13,Brunswick,Virginia,51025,1959.77,8
2020-12-13,Buchanan,Virginia,51027,2173.94,24
2020-12-13,Buckingham,Virginia,51029,5173.29,10
2020-12-13,Buena Vista,Virginia,51530,1459.41,2
2020-12-13,Campbell,Virginia,51031,5701.38,15
2020-12-13,Caroline,Virginia,51033,3163.34,8
2020-12-13,Carroll,Virginia,51035,4648.98,31
2020-12-13,Charles City,Virginia,51036,655.149,7
2020-12-13,Charlotte,Virginia,51037,1132.58,5
2020-12-13,Charlottesville,Virginia,51540,7001.67,31
2020-12-13,Chesapeake,Virginia,51550,29381.5,88
2020-12-13,Chesterfield,Virginia,51041,42866.5,148
2020-12-13,Clarke,Virginia,51043,1120.94,4
2020-12-13,Colonial Heights,Virginia,51570,2090.59,26
2020-12-13,Covington,Virginia,51580,1045.32,3
2020-12-13,Craig,Virginia,51045,437.439,1
2020-12-13,Culpeper,Virginia,51047,10444.2,19
2020-12-13,Cumberland,Virginia,51049,698.647,4
2020-12-13,Danville,Virginia,51590,7071.58,55
2020-12-13,Dickenson,Virginia,51051,1764.31,3
2020-12-13,Dinwiddie,Virginia,51053,2813.34,14
2020-12-13,Emporia,Virginia,51595,1455.2,29
2020-12-13,Essex,Virginia,51057,1123.72,2
2020-12-13,Fairfax,Virginia,51059,160504,641
2020-12-13,Fairfax City,Virginia,51600,1079.93,10
2020-12-13,Falls Church,Virginia,51610,749.217,6
2020-12-13,Fauquier,Virginia,51061,7698.06,28
2020-12-13,Floyd,Virginia,51063,1489.45,17
2020-12-13,Fluvanna,Virginia,51065,2533.91,9
2020-12-13,Franklin,Virginia,51067,6775.46,20
2020-12-13,Franklin City,Virginia,51620,2181.6,17
2020-12-13,Frederick,Virginia,51069,11504.5,22
2020-12-13,Fredericksburg,Virginia,51630,3470.02,6
2020-12-13,Galax,Virginia,51640,2751.63,30
2020-12-13,Giles,Virginia,51071,1608.42,1
2020-12-13,Gloucester,Virginia,51073,2558.04,5
2020-12-13,Goochland,Virginia,51075,2162.25,7
2020-12-13,Grayson,Virginia,51077,2409.69,22
2020-12-13,Greene,Virginia,51079,1656.15,4
2020-12-13,Greensville,Virginia,51081,3628.57,16
2020-12-13,Halifax,Virginia,51083,3356.27,24
2020-12-13,Hampton,Virginia,51650,13414.5,38
2020-12-13,Hanover,Virginia,51085,11698.5,60
2020-12-13,Harrisonburg,Virginia,51660,15596.1,40
2020-12-13,Henrico,Virginia,51087,41435.1,269
2020-12-13,Henry,Virginia,51089,7937.85,45
2020-12-13,Highland,Virginia,51091,170.658,0
2020-12-13,Hopewell,Virginia,51670,2784.07,9
2020-12-13,Isle of Wight,Virginia,51093,4914.84,27
2020-12-13,James City,Virginia,51095,6191.33,25
2020-12-13,King George,Virginia,51099,2157.04,7
2020-12-13,King William,Virginia,51101,1363.79,5
2020-12-13,King and Queen,Virginia,51097,547.932,2
2020-12-13,Lancaster,Virginia,51103,950.961,2
2020-12-13,Lee,Virginia,51105,4179.53,15
2020-12-13,Lexington,Virginia,51678,1672.4,3
2020-12-13,Loudoun,Virginia,51107,48843.7,151
2020-12-13,Louisa,Virginia,51109,2766.39,9
2020-12-13,Lunenburg,Virginia,51111,888.532,3
2020-12-13,Lynchburg,Virginia,51680,12359.4,42
2020-12-13,Madison,Virginia,51113,958.753,4
2020-12-13,Manassas,Virginia,51683,11545,28
2020-12-13,Manassas Park,Virginia,51685,3643.28,8
2020-12-13,Martinsville,Virginia,51690,3001.26,27
2020-12-13,Mathews,Virginia,51115,883.133,1
2020-12-13,Mecklenburg,Virginia,51117,4469.75,37
2020-12-13,Middlesex,Virginia,51119,829.005,11
2020-12-13,Montgomery,Virginia,51121,15417.5,29
2020-12-13,Nelson,Virginia,51125,1032.78,3
2020-12-13,New Kent,Virginia,51127,1910.6,5
2020-12-13,Newport News,Virginia,51700,18196.6,58
2020-12-13,Norfolk,Virginia,51710,27877.7,99
2020-12-13,Northampton,Virginia,51131,1987.89,31
2020-12-13,Northumberland,Virginia,51133,1285.94,9
2020-12-13,Norton,Virginia,51720,457.698,0
2020-12-13,Nottoway,Virginia,51135,3211.72,24
2020-12-13,Orange,Virginia,51137,2922.26,9
2020-12-13,Page,Virginia,51139,3629.2,33
2020-12-13,Patrick,Virginia,51141,2237.19,28
2020-12-13,Petersburg,Virginia,51730,4503.25,31
2020-12-13,Pittsylvania,Virginia,51143,7813.16,29
2020-12-13,Poquoson,Virginia,51735,937.142,3
2020-12-13,Portsmouth,Virginia,51740,14211.3,73
2020-12-13,Powhatan,Virginia,51145,2366.61,6
2020-12-13,Prince Edward,Virginia,51147,3638.17,16
2020-12-13,Prince George,Virginia,51149,5672.83,7
2020-12-13,Prince William,Virginia,51153,89931.5,242
2020-12-13,Pulaski,Virginia,51155,4113.93,19
2020-12-13,Radford,Virginia,51750,4470.92,7
2020-12-13,Rappahannock,Virginia,51157,501.741,2
2020-12-13,Richmond,Virginia,51159,3121.23,5
2020-12-13,Richmond City,Virginia,51760,30829.2,86
2020-12-13,Roanoke,Virginia,51161,13539.3,41
2020-12-13,Roanoke City,Virginia,51770,15955.1,81
2020-12-13,Rockbridge,Virginia,51163,1650.35,3
2020-12-13,Rockingham,Virginia,51165,12520.9,37
2020-12-13,Russell,Virginia,51167,4249.08,11
2020-12-13,Salem,Virginia,51775,3462.56,24
2020-12-13,Scott,Virginia,51169,3511.05,22
2020-12-13,Shenandoah,Virginia,51171,7390.08,68
2020-12-13,Smyth,Virginia,51173,5066.1,37
2020-12-13,Southampton,Virginia,51175,3942.53,40
2020-12-13,Spotsylvania,Virginia,51177,15181.5,58
2020-12-13,Stafford,Virginia,51179,16834.6,22
2020-12-13,Staunton,Virginia,51790,4465.98,18
2020-12-13,Suffolk,Virginia,51800,12746.6,83
2020-12-13,Surry,Virginia,51181,759.361,5
2020-12-13,Sussex,Virginia,51183,2552.9,13
2020-12-13,Tazewell,Virginia,51185,6263.77,8
2020-12-13,Virginia Beach,Virginia,51810,50168.6,125
2020-12-13,Warren,Virginia,51187,4255.36,31
2020-12-13,Washington,Virginia,51191,8501.47,36
2020-12-13,Waynesboro,Virginia,51820,3378.01,9
2020-12-13,Westmoreland,Virginia,51193,2246.2,8
2020-12-13,Williamsburg,Virginia,51830,1284.98,8
2020-12-13,Winchester,Virginia,51840,5266.51,6
2020-12-13,Wise,Virginia,51195,5674.23,51
2020-12-13,Wythe,Virginia,51197,3712.59,12
2020-12-13,York,Virginia,51199,4501.05,9
2020-12-14,Accomack,Virginia,51001,7630.73,21
2020-12-14,Albemarle,Virginia,51003,8883.35,28
2020-12-14,Alexandria,Virginia,51510,27613.7,82
2020-12-14,Alleghany,Virginia,51005,2132.41,18
2020-12-14,Amelia,Virginia,51007,1163.88,7
2020-12-14,Amherst,Virginia,51009,4186.41,7
2020-12-14,Appomattox,Virginia,51011,2084.8,6
2020-12-14,Arlington,Virginia,51013,32730.2,164
2020-12-14,Augusta,Virginia,51015,9389.96,16
2020-12-14,Bath,Virginia,51017,390.51,0
2020-12-14,Bedford,Virginia,51019,8971.8,26
2020-12-14,Bland,Virginia,51021,1347.03,6
2020-12-14,Botetourt,Virginia,51023,3830.09,14
2020-12-14,Bristol,Virginia,51520,2594.23,7
2020-12-14,Brunswick,Virginia,51025,1980.84,8
2020-12-14,Buchanan,Virginia,51027,2226.71,24
2020-12-14,Buckingham,Virginia,51029,5198.39,10
2020-12-14,Buena Vista,Virginia,51530,1478.46,2
2020-12-14,Campbell,Virginia,51031,5798.5,15
2020-12-14,Caroline,Virginia,51033,3202.12,8
2020-12-14,Carroll,Virginia,51035,4693.65,31
2020-12-14,Charles City,Virginia,51036,662.681,7
2020-12-14,Charlotte,Virginia,51037,1145.33,5
